Date,Query,Source,Neutral Sentiment,Negative Sentiment,Positive Sentiment,Total Mentions,Day Mentions,Hour Mentions,Gender_Male,Gender_Female
2018-08-06,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"" OR ""immigration"") AND (province:mi)",forum,100,0,0,12,12,1,0,0
2018-08-06,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"" OR ""immigration"") AND (province:mi)",news,100,0,0,59,59,2,0,0
2018-08-06,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"" OR ""immigration"") AND (province:mi)",twitter,77.26,18.24,4.5,3314,3314,138,55.7,44.3
2018-08-06,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",news,100,0,0,96,96,4,0,0
2018-08-06,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",twitter,78.35,13.59,8.06,1744,1744,73,51.21,48.79
2018-08-06,"(""opioid"" OR ""opioids"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"(""opioid"" OR ""opioids"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"(""opioid"" OR ""opioids"") AND (province:mi)",news,100,0,0,12,12,1,0,0
2018-08-06,"(""opioid"" OR ""opioids"") AND (province:mi)",twitter,58.92,38.1,2.98,178,178,7,29.55,70.45
2018-08-06,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",news,100,0,0,0,0,0,0,0
2018-08-06,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",twitter,82.41,13.19,4.4,91,91,4,43.75,56.25
2018-08-06,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",news,100,0,0,14,14,1,0,0
2018-08-06,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",twitter,71.65,22.42,5.93,1377,1377,57,57.34,42.66
2018-08-06,"(""unemployment"" OR ""poverty"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"(""unemployment"" OR ""poverty"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"(""unemployment"" OR ""poverty"") AND (province:mi)",news,100,0,0,48,48,2,0,0
2018-08-06,"(""unemployment"" OR ""poverty"") AND (province:mi)",twitter,72.65,20.13,7.22,459,459,19,62.01,37.99
2018-08-06,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",news,100,0,0,4,4,0,0,0
2018-08-06,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",twitter,89.06,9.38,1.56,64,64,3,50,50
2018-08-06,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",forum,100,0,0,2,2,0,100,0
2018-08-06,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",news,100,0,0,28,28,1,0,0
2018-08-06,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",twitter,76.09,20.29,3.62,140,140,6,49.41,50.59
2018-08-06,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",news,100,0,0,37,37,2,0,0
2018-08-06,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",twitter,80.91,13.39,5.7,352,352,15,49,51
2018-08-06,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",news,100,0,0,12,12,1,0,0
2018-08-06,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",twitter,42.13,48.6,9.27,356,356,15,44.92,55.08
2018-08-06,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",news,100,0,0,52,52,2,0,0
2018-08-06,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",twitter,66.05,30.81,3.14,542,542,23,53.4,46.6
2018-08-06,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",news,100,0,0,3,3,0,0,0
2018-08-06,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",twitter,86.84,13.16,0,38,38,2,62.5,37.5
2018-08-06,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-06,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"") AND (province:mi)",news,100,0,0,38,38,2,0,0
2018-08-06,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"") AND (province:mi)",twitter,84.44,6.67,8.89,180,180,8,58.1,41.9
2018-08-06,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-06,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-08-06,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",news,100,0,0,85,85,4,0,0
2018-08-06,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",twitter,67.31,31.73,0.96,104,104,4,58.33,41.67
2018-08-07,"""bill schuette"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"""bill schuette"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-07,"""bill schuette"" AND (province:mi)",news,100,0,0,80,80,3,0,0
2018-08-07,"""bill schuette"" AND (province:mi)",twitter,87.29,7.59,5.12,1709,1709,71,68.92,31.08
2018-08-07,"""gretchen whitmer"" AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"""gretchen whitmer"" AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-07,"""gretchen whitmer"" AND (province:mi)",news,100,0,0,62,62,3,0,0
2018-08-07,"""gretchen whitmer"" AND (province:mi)",twitter,87.79,5.92,6.29,1625,1625,68,64.44,35.56
2018-08-07,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",forum,100,0,0,3,3,0,0,0
2018-08-07,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",news,100,0,0,52,52,2,0,0
2018-08-07,"(""birth control"" OR ((""women"" OR ""womens"" OR ""women's"" OR ""female"") AND ""health"") OR (""contraception"" AND (""cost"" OR ""coverage"" OR ""insurance""))) AND (province:mi)",twitter,64.34,32.35,3.31,272,272,11,34.03,65.97
2018-08-07,"(""devos"" OR ""vos"") AND (province:mi) ",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""devos"" OR ""vos"") AND (province:mi) ",forum,100,0,0,0,0,0,0,0
2018-08-07,"(""devos"" OR ""vos"") AND (province:mi) ",news,100,0,0,5,5,0,0,0
2018-08-07,"(""devos"" OR ""vos"") AND (province:mi) ",twitter,77.71,10.54,11.75,339,339,14,49.26,50.74
2018-08-07,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-08-07,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",news,100,0,0,78,78,3,0,0
2018-08-07,"(""elderly"" OR ""retirement"" OR ""pensions"" OR ""pension"" OR ""pension plan"") AND (province:mi)",twitter,80.69,14.41,4.9,673,673,28,55.83,44.17
2018-08-07,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-08-07,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",news,100,0,0,66,66,3,0,0
2018-08-07,"(""environmental"" OR ""global warming"" OR ""pollution"" OR (""environmental"" AND (""laws"" OR ""regulations"" OR ""issues""))) AND (province:mi)",twitter,48.22,50.15,1.63,674,674,28,55.5,44.5
2018-08-07,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"" OR ""immigration"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"" OR ""immigration"") AND (province:mi)",forum,100,0,0,12,12,1,0,0
2018-08-07,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"" OR ""immigration"") AND (province:mi)",news,100,0,0,103,103,4,0,0
2018-08-07,"(""equality"" OR ""racism"" OR ((""human"" OR ""civil"") AND ""rights"") OR ""islamophobia"" OR ""immigration"") AND (province:mi)",twitter,66.93,23.2,9.87,2977,2977,124,53.47,46.53
2018-08-07,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",forum,100,0,0,15,15,1,0,0
2018-08-07,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",news,100,0,0,136,136,6,0,0
2018-08-07,"(""obamacare"" OR ""healthcare"" OR ""health care"" OR ""health insurance"" OR ""medicare"" OR ""medicaid"") AND (province:mi)",twitter,76.48,17.26,6.26,2360,2360,98,55.39,44.61
2018-08-07,"(""opioid"" OR ""opioids"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""opioid"" OR ""opioids"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-07,"(""opioid"" OR ""opioids"") AND (province:mi)",news,100,0,0,10,10,0,0,0
2018-08-07,"(""opioid"" OR ""opioids"") AND (province:mi)",twitter,73.95,25.35,0.7,146,146,6,35.53,64.47
2018-08-07,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-07,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",news,100,0,0,6,6,0,0,0
2018-08-07,"(""right to life"" OR ""pro-life"" OR ""pro life"" OR (""aborton"" AND ""murder"")) AND (province:mi)",twitter,86.87,11.11,2.02,99,99,4,59.26,40.74
2018-08-07,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-08-07,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",news,100,0,0,22,22,1,0,0
2018-08-07,"(""second amendment"" OR ""2nd amendment"" OR (""gun"" AND ""rights"") OR ""nra"" OR (""gun"" AND ""ownership"") OR (""gun"" AND ""lobby"")) AND (province:mi)",twitter,58.3,38.19,3.51,1144,1144,48,56.48,43.52
2018-08-07,"(""unemployment"" OR ""poverty"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"(""unemployment"" OR ""poverty"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-08-07,"(""unemployment"" OR ""poverty"") AND (province:mi)",news,100,0,0,45,45,2,0,0
2018-08-07,"(""unemployment"" OR ""poverty"") AND (province:mi)",twitter,55.94,36.54,7.52,572,572,24,64.64,35.36
2018-08-07,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-07,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",news,100,0,0,4,4,0,0,0
2018-08-07,"((""abortion"" AND ""rights"") OR ""pro-choice"" OR ""pro choice"" OR ""abortion debate"" OR ""title X"" OR ""title-X"") AND (province:mi)",twitter,85.71,14.29,0,36,36,2,36.84,63.16
2018-08-07,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-08-07,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",news,100,0,0,24,24,1,0,0
2018-08-07,"((""air"" AND (""clean"" OR ""quality"" OR ""pollution"" OR ""smoke"" OR ""smog"")) OR ""asthma"" OR ""incinerator"" OR ""emissions"" OR ""greenhouse emissions"" OR (""detroit"" AND ""incinerator"")) AND (province:mi)",twitter,74.81,18.89,6.3,413,413,17,51.27,48.73
2018-08-07,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-08-07,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",news,100,0,0,32,32,1,0,0
2018-08-07,"((""clean"" AND ""water"") OR ((""enbridge"" OR (""line"" AND ""5"") OR ""mackinac"" OR ""oil"" OR ""leak"" OR ""leaks"") AND (""pipeline"" OR ""tunnel"")) OR (""oil"" AND (""spills"" OR ""spill"" OR ""slick"")) OR (""water"" AND ""pollution"") OR ""mercury"" OR ""arsenic"") AND (province:mi)",twitter,90.2,7.6,2.2,1000,1000,42,57.72,42.28
2018-08-07,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-07,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",news,100,0,0,19,19,1,0,0
2018-08-07,"((""flint"" AND ""water"") OR (""lead"" AND (""pipes"" OR ""poisoning""))) AND (province:mi)",twitter,44.44,53.22,2.34,342,342,14,66.51,33.49
2018-08-07,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",forum,100,0,0,1,1,0,0,0
2018-08-07,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",news,100,0,0,29,29,1,0,0
2018-08-07,"((""gun"" AND (""violence"" OR ""crime"")) OR ((""mass"" OR ""school"") AND (""shooting"" OR ""shootings"" OR ""killing"" OR ""killings""))) AND (province:mi)",twitter,61.91,35.56,2.53,555,555,23,55.62,44.38
2018-08-07,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-07,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",news,100,0,0,11,11,0,0,0
2018-08-07,"((""marijuana"" OR ""weed"") AND (""legal"" OR ""legalize"" OR ""legalization"")) AND (province:mi)",twitter,95.56,4.44,0,45,45,2,66.67,33.33
2018-08-07,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"") AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"") AND (province:mi)",forum,100,0,0,2,2,0,0,0
2018-08-07,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"") AND (province:mi)",news,100,0,0,35,35,1,0,0
2018-08-07,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"") AND (province:mi)",twitter,84.62,8.33,7.05,156,156,7,50.54,49.46
2018-08-07,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",blog,100,0,0,0,0,0,0,0
2018-08-07,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",forum,100,0,0,0,0,0,0,0
2018-08-07,"((""road"" OR ""roads"" OR ""highway"" OR ""highways"" OR ""bridge"" OR ""bridges"" OR ""hydro"" OR ""pipeline"") AND (""safety"" OR ""infrastructure"" OR ""crumbling"" OR ""disrepair"" OR ""construction"")) AND (province:mi)",news,100,0,0,85,85,4,0,0
