Campaign,Start,End,Reach
LCV,2018-05-24,2018-08-06,1874433
LCV,2018-05-25,2018-05-25,1387777
LCV,2018-05-25,2018-05-26,1585665
LCV,2018-05-25,2018-05-27,1713153
LCV,2018-05-25,2018-05-28,1754369
LCV,2018-05-25,2018-05-29,1754369
LCV,2018-05-25,2018-05-30,1823234
LCV,2018-05-25,2018-05-31,1841154
LCV,2018-05-25,2018-08-03,1841154
LCV,2018-05-25,2018-08-04,1841154
LCV,2018-05-25,2018-08-05,1841154
LCV,2018-05-25,2018-08-06,1841154
LCV,2018-05-26,2018-05-26,1025025
LCV,2018-05-26,2018-05-27,1447680
LCV,2018-05-26,2018-05-28,1539329
LCV,2018-05-26,2018-05-29,1539329
LCV,2018-05-26,2018-05-30,1669890
LCV,2018-05-26,2018-05-31,1696770
LCV,2018-05-26,2018-08-03,1696770
LCV,2018-05-26,2018-08-04,1696770
LCV,2018-05-26,2018-08-05,1696770
LCV,2018-05-26,2018-08-06,1696770
LCV,2018-05-27,2018-05-27,999168
LCV,2018-05-27,2018-05-28,1170177
LCV,2018-05-27,2018-05-29,1170177
LCV,2018-05-27,2018-05-30,1440770
LCV,2018-05-27,2018-05-31,1489154
LCV,2018-05-27,2018-08-03,1489154
LCV,2018-05-27,2018-08-04,1489154
LCV,2018-05-27,2018-08-05,1489154
LCV,2018-05-27,2018-08-06,1489154
LCV,2018-05-28,2018-05-28,374401
LCV,2018-05-28,2018-05-29,374401
LCV,2018-05-28,2018-05-30,962819
LCV,2018-05-28,2018-05-31,1069315
LCV,2018-05-28,2018-08-03,1069315
LCV,2018-05-28,2018-08-04,1069315
LCV,2018-05-28,2018-08-05,1069315
LCV,2018-05-28,2018-08-06,1069315
LCV,2018-05-29,2018-05-30,756099
LCV,2018-05-29,2018-05-31,884994
LCV,2018-05-29,2018-08-03,884994
LCV,2018-05-29,2018-08-04,884994
LCV,2018-05-29,2018-08-05,884994
LCV,2018-05-29,2018-08-06,884994
LCV,2018-05-30,2018-05-30,756099
LCV,2018-05-30,2018-05-31,884994
LCV,2018-05-30,2018-08-03,884994
LCV,2018-05-30,2018-08-04,884994
LCV,2018-05-30,2018-08-05,884994
LCV,2018-05-30,2018-08-06,884994
LCV,2018-05-31,2018-05-31,326272
LCV,2018-05-31,2018-08-03,326272
LCV,2018-05-31,2018-08-04,326272
LCV,2018-05-31,2018-08-05,326272
LCV,2018-05-31,2018-08-06,326272
Planned Parenthood,2018-04-29,2018-05-13,834816
Planned Parenthood,2018-04-29,2018-05-14,1286912
Planned Parenthood,2018-04-29,2018-05-15,1530368
Planned Parenthood,2018-04-29,2018-05-16,1787648
Planned Parenthood,2018-04-29,2018-05-17,1955387
Planned Parenthood,2018-04-29,2018-05-18,2018880
Planned Parenthood,2018-04-29,2018-05-19,2097249
Planned Parenthood,2018-04-29,2018-05-20,2156029
Planned Parenthood,2018-04-29,2018-05-21,2180133
Planned Parenthood,2018-04-29,2018-05-22,2195319
Planned Parenthood,2018-04-29,2018-05-23,2207312
Planned Parenthood,2018-04-29,2018-05-24,2218351
Planned Parenthood,2018-04-29,2018-05-25,2228964
Planned Parenthood,2018-04-29,2018-05-26,2244208
Planned Parenthood,2018-04-29,2018-05-27,2244715
Planned Parenthood,2018-04-29,2018-05-28,2244715
Planned Parenthood,2018-04-29,2018-05-29,2244715
Planned Parenthood,2018-04-29,2018-05-30,2244715
Planned Parenthood,2018-04-29,2018-05-31,2244715
Planned Parenthood,2018-04-29,2018-08-03,2254973
Planned Parenthood,2018-04-29,2018-08-04,2401536
Planned Parenthood,2018-04-29,2018-08-05,2478639
Planned Parenthood,2018-04-29,2018-08-06,2486760
Planned Parenthood,2018-04-29,2018-08-06,2486761
Planned Parenthood,2018-04-29,2018-08-07,2487753
Planned Parenthood,2018-04-29,2018-08-08,2488761
Planned Parenthood,2018-04-29,2018-08-09,2488761
Planned Parenthood,2018-04-29,2018-08-10,2488761
Planned Parenthood,2018-04-29,2018-08-11,2488761
Planned Parenthood,2018-04-29,2018-08-19,2490244
Planned Parenthood,2018-04-29,2018-08-20,2501389
Planned Parenthood,2018-04-29,2018-08-21,2512525
Planned Parenthood,2018-04-29,2018-08-22,2522135
Planned Parenthood,2018-04-29,2018-08-23,2526094
Planned Parenthood,2018-04-29,2018-08-24,2532632
Planned Parenthood,2018-04-29,2018-08-25,2539168
Planned Parenthood,2018-04-29,2018-08-26,2543146
Planned Parenthood,2018-04-29,2018-08-27,2546610
Planned Parenthood,2018-04-29,2018-08-28,2554686
Planned Parenthood,2018-04-29,2018-08-29,2558187
Planned Parenthood,2018-04-29,2018-08-30,2558187
Planned Parenthood,2018-04-30,2018-05-13,834816
Planned Parenthood,2018-04-30,2018-05-14,1286912
Planned Parenthood,2018-04-30,2018-05-15,1530368
Planned Parenthood,2018-04-30,2018-05-16,1787648
Planned Parenthood,2018-04-30,2018-05-17,1955387
Planned Parenthood,2018-04-30,2018-05-18,2018880
Planned Parenthood,2018-04-30,2018-05-19,2097249
Planned Parenthood,2018-04-30,2018-05-20,2156029
Planned Parenthood,2018-04-30,2018-05-21,2180133
Planned Parenthood,2018-04-30,2018-05-22,2195319
Planned Parenthood,2018-04-30,2018-05-23,2207312
Planned Parenthood,2018-04-30,2018-05-24,2218351
Planned Parenthood,2018-04-30,2018-05-25,2228964
Planned Parenthood,2018-04-30,2018-05-26,2244208
Planned Parenthood,2018-04-30,2018-05-27,2244715
Planned Parenthood,2018-04-30,2018-05-28,2244715
Planned Parenthood,2018-04-30,2018-05-29,2244715
Planned Parenthood,2018-04-30,2018-05-30,2244715
Planned Parenthood,2018-04-30,2018-05-31,2244715
Planned Parenthood,2018-04-30,2018-08-03,2254973
Planned Parenthood,2018-04-30,2018-08-04,2401536
Planned Parenthood,2018-04-30,2018-08-05,2478639
Planned Parenthood,2018-04-30,2018-08-06,2486761
Planned Parenthood,2018-04-30,2018-08-06,2486761
Planned Parenthood,2018-04-30,2018-08-07,2487753
Planned Parenthood,2018-04-30,2018-08-08,2488761
Planned Parenthood,2018-04-30,2018-08-09,2488761
Planned Parenthood,2018-04-30,2018-08-10,2488761
Planned Parenthood,2018-04-30,2018-08-11,2488761
Planned Parenthood,2018-04-30,2018-08-19,2490244
Planned Parenthood,2018-04-30,2018-08-20,2501389
Planned Parenthood,2018-04-30,2018-08-21,2512525
Planned Parenthood,2018-04-30,2018-08-22,2522135
Planned Parenthood,2018-04-30,2018-08-23,2526094
Planned Parenthood,2018-04-30,2018-08-24,2532632
Planned Parenthood,2018-04-30,2018-08-25,2539168
Planned Parenthood,2018-04-30,2018-08-26,2543146
Planned Parenthood,2018-04-30,2018-08-27,2546610
Planned Parenthood,2018-04-30,2018-08-28,2554686
Planned Parenthood,2018-04-30,2018-08-29,2558187
Planned Parenthood,2018-04-30,2018-08-30,2558187
Planned Parenthood,2018-05-01,2018-05-13,834816
Planned Parenthood,2018-05-01,2018-05-14,1286912
Planned Parenthood,2018-05-01,2018-05-15,1530368
Planned Parenthood,2018-05-01,2018-05-16,1787648
Planned Parenthood,2018-05-01,2018-05-17,1955387
Planned Parenthood,2018-05-01,2018-05-18,2018880
Planned Parenthood,2018-05-01,2018-05-19,2097249
Planned Parenthood,2018-05-01,2018-05-20,2156029
Planned Parenthood,2018-05-01,2018-05-21,2180133
Planned Parenthood,2018-05-01,2018-05-22,2195319
Planned Parenthood,2018-05-01,2018-05-23,2207312
Planned Parenthood,2018-05-01,2018-05-24,2218351
Planned Parenthood,2018-05-01,2018-05-25,2228964
Planned Parenthood,2018-05-01,2018-05-26,2244208
Planned Parenthood,2018-05-01,2018-05-27,2244715
Planned Parenthood,2018-05-01,2018-05-28,2244715
Planned Parenthood,2018-05-01,2018-05-29,2244715
Planned Parenthood,2018-05-01,2018-05-30,2244715
Planned Parenthood,2018-05-01,2018-05-31,2244715
Planned Parenthood,2018-05-01,2018-08-03,2254973
Planned Parenthood,2018-05-01,2018-08-04,2401536
Planned Parenthood,2018-05-01,2018-08-05,2478639
Planned Parenthood,2018-05-01,2018-08-06,2486761
Planned Parenthood,2018-05-01,2018-08-06,2486761
Planned Parenthood,2018-05-01,2018-08-07,2487753
Planned Parenthood,2018-05-01,2018-08-08,2488761
Planned Parenthood,2018-05-01,2018-08-09,2488761
Planned Parenthood,2018-05-01,2018-08-10,2488761
Planned Parenthood,2018-05-01,2018-08-11,2488761
Planned Parenthood,2018-05-01,2018-08-19,2490244
Planned Parenthood,2018-05-01,2018-08-20,2501389
Planned Parenthood,2018-05-01,2018-08-21,2512525
Planned Parenthood,2018-05-01,2018-08-22,2522135
Planned Parenthood,2018-05-01,2018-08-23,2526094
Planned Parenthood,2018-05-01,2018-08-24,2532632
Planned Parenthood,2018-05-01,2018-08-25,2539168
Planned Parenthood,2018-05-01,2018-08-26,2543146
Planned Parenthood,2018-05-01,2018-08-27,2546610
Planned Parenthood,2018-05-01,2018-08-28,2554686
Planned Parenthood,2018-05-01,2018-08-29,2558187
Planned Parenthood,2018-05-01,2018-08-30,2558187
Planned Parenthood,2018-05-02,2018-05-13,834816
Planned Parenthood,2018-05-02,2018-05-14,1286912
Planned Parenthood,2018-05-02,2018-05-15,1530368
Planned Parenthood,2018-05-02,2018-05-16,1787648
Planned Parenthood,2018-05-02,2018-05-17,1955387
Planned Parenthood,2018-05-02,2018-05-18,2018880
Planned Parenthood,2018-05-02,2018-05-19,2097249
Planned Parenthood,2018-05-02,2018-05-20,2156029
Planned Parenthood,2018-05-02,2018-05-21,2180133
Planned Parenthood,2018-05-02,2018-05-22,2195319
Planned Parenthood,2018-05-02,2018-05-23,2207312
Planned Parenthood,2018-05-02,2018-05-24,2218351
Planned Parenthood,2018-05-02,2018-05-25,2228964
Planned Parenthood,2018-05-02,2018-05-26,2244208
Planned Parenthood,2018-05-02,2018-05-27,2244715
Planned Parenthood,2018-05-02,2018-05-28,2244715
Planned Parenthood,2018-05-02,2018-05-29,2244715
Planned Parenthood,2018-05-02,2018-05-30,2244715
Planned Parenthood,2018-05-02,2018-05-31,2244715
Planned Parenthood,2018-05-02,2018-08-03,2254973
Planned Parenthood,2018-05-02,2018-08-04,2401536
Planned Parenthood,2018-05-02,2018-08-05,2478639
Planned Parenthood,2018-05-02,2018-08-06,2486760
Planned Parenthood,2018-05-02,2018-08-06,2486761
Planned Parenthood,2018-05-02,2018-08-07,2487753
Planned Parenthood,2018-05-02,2018-08-08,2488761
Planned Parenthood,2018-05-02,2018-08-09,2488761
Planned Parenthood,2018-05-02,2018-08-10,2488761
Planned Parenthood,2018-05-02,2018-08-11,2488761
Planned Parenthood,2018-05-02,2018-08-19,2490244
Planned Parenthood,2018-05-02,2018-08-20,2501389
Planned Parenthood,2018-05-02,2018-08-21,2512525
Planned Parenthood,2018-05-02,2018-08-22,2522135
Planned Parenthood,2018-05-02,2018-08-23,2526094
Planned Parenthood,2018-05-02,2018-08-24,2532632
Planned Parenthood,2018-05-02,2018-08-25,2539168
Planned Parenthood,2018-05-02,2018-08-26,2543146
Planned Parenthood,2018-05-02,2018-08-27,2546610
Planned Parenthood,2018-05-02,2018-08-28,2554686
Planned Parenthood,2018-05-02,2018-08-29,2558187
Planned Parenthood,2018-05-02,2018-08-30,2558187
Planned Parenthood,2018-05-03,2018-05-13,834816
Planned Parenthood,2018-05-03,2018-05-14,1286912
Planned Parenthood,2018-05-03,2018-05-15,1530368
Planned Parenthood,2018-05-03,2018-05-16,1787648
Planned Parenthood,2018-05-03,2018-05-17,1955387
Planned Parenthood,2018-05-03,2018-05-18,2018880
Planned Parenthood,2018-05-03,2018-05-19,2097249
Planned Parenthood,2018-05-03,2018-05-20,2156029
Planned Parenthood,2018-05-03,2018-05-21,2180133
Planned Parenthood,2018-05-03,2018-05-22,2195319
Planned Parenthood,2018-05-03,2018-05-23,2207312
Planned Parenthood,2018-05-03,2018-05-24,2218351
Planned Parenthood,2018-05-03,2018-05-25,2228964
Planned Parenthood,2018-05-03,2018-05-26,2244208
Planned Parenthood,2018-05-03,2018-05-27,2244715
Planned Parenthood,2018-05-03,2018-05-28,2244715
Planned Parenthood,2018-05-03,2018-05-29,2244715
Planned Parenthood,2018-05-03,2018-05-30,2244715
Planned Parenthood,2018-05-03,2018-05-31,2244715
Planned Parenthood,2018-05-03,2018-08-03,2254973
Planned Parenthood,2018-05-03,2018-08-04,2401536
Planned Parenthood,2018-05-03,2018-08-05,2478639
Planned Parenthood,2018-05-03,2018-08-06,2486761
Planned Parenthood,2018-05-03,2018-08-06,2486761
Planned Parenthood,2018-05-03,2018-08-07,2487753
Planned Parenthood,2018-05-03,2018-08-08,2488761
Planned Parenthood,2018-05-03,2018-08-09,2488761
Planned Parenthood,2018-05-03,2018-08-10,2488761
Planned Parenthood,2018-05-03,2018-08-11,2488761
Planned Parenthood,2018-05-03,2018-08-19,2490244
Planned Parenthood,2018-05-03,2018-08-20,2501389
Planned Parenthood,2018-05-03,2018-08-21,2512525
Planned Parenthood,2018-05-03,2018-08-22,2522135
Planned Parenthood,2018-05-03,2018-08-23,2526094
Planned Parenthood,2018-05-03,2018-08-24,2532632
Planned Parenthood,2018-05-03,2018-08-25,2539168
Planned Parenthood,2018-05-03,2018-08-26,2543146
Planned Parenthood,2018-05-03,2018-08-27,2546610
Planned Parenthood,2018-05-03,2018-08-28,2554686
Planned Parenthood,2018-05-03,2018-08-29,2558187
Planned Parenthood,2018-05-03,2018-08-30,2558187
Planned Parenthood,2018-05-04,2018-05-13,834816
Planned Parenthood,2018-05-04,2018-05-14,1286912
Planned Parenthood,2018-05-04,2018-05-15,1530368
Planned Parenthood,2018-05-04,2018-05-16,1787648
Planned Parenthood,2018-05-04,2018-05-17,1955387
Planned Parenthood,2018-05-04,2018-05-18,2018880
Planned Parenthood,2018-05-04,2018-05-19,2097249
Planned Parenthood,2018-05-04,2018-05-20,2156029
Planned Parenthood,2018-05-04,2018-05-21,2180133
Planned Parenthood,2018-05-04,2018-05-22,2195319
Planned Parenthood,2018-05-04,2018-05-23,2207312
Planned Parenthood,2018-05-04,2018-05-24,2218351
Planned Parenthood,2018-05-04,2018-05-25,2228964
Planned Parenthood,2018-05-04,2018-05-26,2244208
Planned Parenthood,2018-05-04,2018-05-27,2244715
Planned Parenthood,2018-05-04,2018-05-28,2244715
Planned Parenthood,2018-05-04,2018-05-29,2244715
Planned Parenthood,2018-05-04,2018-05-30,2244715
Planned Parenthood,2018-05-04,2018-05-31,2244715
Planned Parenthood,2018-05-04,2018-08-03,2254973
Planned Parenthood,2018-05-04,2018-08-04,2401536
Planned Parenthood,2018-05-04,2018-08-05,2478639
Planned Parenthood,2018-05-04,2018-08-06,2486761
Planned Parenthood,2018-05-04,2018-08-06,2486761
Planned Parenthood,2018-05-04,2018-08-07,2487753
Planned Parenthood,2018-05-04,2018-08-08,2488761
Planned Parenthood,2018-05-04,2018-08-09,2488761
Planned Parenthood,2018-05-04,2018-08-10,2488761
Planned Parenthood,2018-05-04,2018-08-11,2488761
Planned Parenthood,2018-05-04,2018-08-19,2490244
Planned Parenthood,2018-05-04,2018-08-20,2501389
Planned Parenthood,2018-05-04,2018-08-21,2512525
Planned Parenthood,2018-05-04,2018-08-22,2522135
Planned Parenthood,2018-05-04,2018-08-23,2526094
Planned Parenthood,2018-05-04,2018-08-24,2532632
Planned Parenthood,2018-05-04,2018-08-25,2539168
Planned Parenthood,2018-05-04,2018-08-26,2543146
Planned Parenthood,2018-05-04,2018-08-27,2546610
Planned Parenthood,2018-05-04,2018-08-28,2554686
Planned Parenthood,2018-05-04,2018-08-29,2558187
Planned Parenthood,2018-05-04,2018-08-30,2558187
Planned Parenthood,2018-05-05,2018-05-13,834816
Planned Parenthood,2018-05-05,2018-05-14,1286912
Planned Parenthood,2018-05-05,2018-05-15,1530368
Planned Parenthood,2018-05-05,2018-05-16,1787648
Planned Parenthood,2018-05-05,2018-05-17,1955387
Planned Parenthood,2018-05-05,2018-05-18,2018880
Planned Parenthood,2018-05-05,2018-05-19,2097249
Planned Parenthood,2018-05-05,2018-05-20,2156029
Planned Parenthood,2018-05-05,2018-05-21,2180133
Planned Parenthood,2018-05-05,2018-05-22,2195319
Planned Parenthood,2018-05-05,2018-05-23,2207312
Planned Parenthood,2018-05-05,2018-05-24,2218351
Planned Parenthood,2018-05-05,2018-05-25,2228964
Planned Parenthood,2018-05-05,2018-05-26,2244208
Planned Parenthood,2018-05-05,2018-05-27,2244715
Planned Parenthood,2018-05-05,2018-05-28,2244715
Planned Parenthood,2018-05-05,2018-05-29,2244715
Planned Parenthood,2018-05-05,2018-05-30,2244715
Planned Parenthood,2018-05-05,2018-05-31,2244715
Planned Parenthood,2018-05-05,2018-08-03,2254973
Planned Parenthood,2018-05-05,2018-08-04,2401536
Planned Parenthood,2018-05-05,2018-08-05,2478639
Planned Parenthood,2018-05-05,2018-08-06,2486760
Planned Parenthood,2018-05-05,2018-08-06,2486761
Planned Parenthood,2018-05-05,2018-08-07,2487753
Planned Parenthood,2018-05-05,2018-08-08,2488761
Planned Parenthood,2018-05-05,2018-08-09,2488761
Planned Parenthood,2018-05-05,2018-08-10,2488761
Planned Parenthood,2018-05-05,2018-08-11,2488761
Planned Parenthood,2018-05-05,2018-08-19,2490244
Planned Parenthood,2018-05-05,2018-08-20,2501389
Planned Parenthood,2018-05-05,2018-08-21,2512525
Planned Parenthood,2018-05-05,2018-08-22,2522135
Planned Parenthood,2018-05-05,2018-08-23,2526094
Planned Parenthood,2018-05-05,2018-08-24,2532632
Planned Parenthood,2018-05-05,2018-08-25,2539168
Planned Parenthood,2018-05-05,2018-08-26,2543146
Planned Parenthood,2018-05-05,2018-08-27,2546610
Planned Parenthood,2018-05-05,2018-08-28,2554686
Planned Parenthood,2018-05-05,2018-08-29,2558187
Planned Parenthood,2018-05-05,2018-08-30,2558187
Planned Parenthood,2018-05-06,2018-05-13,834816
Planned Parenthood,2018-05-06,2018-05-14,1286912
Planned Parenthood,2018-05-06,2018-05-15,1530368
Planned Parenthood,2018-05-06,2018-05-16,1787648
Planned Parenthood,2018-05-06,2018-05-17,1955387
Planned Parenthood,2018-05-06,2018-05-18,2018880
Planned Parenthood,2018-05-06,2018-05-19,2097249
Planned Parenthood,2018-05-06,2018-05-20,2156029
Planned Parenthood,2018-05-06,2018-05-21,2180133
Planned Parenthood,2018-05-06,2018-05-22,2195319
Planned Parenthood,2018-05-06,2018-05-23,2207312
Planned Parenthood,2018-05-06,2018-05-24,2218351
Planned Parenthood,2018-05-06,2018-05-25,2228964
Planned Parenthood,2018-05-06,2018-05-26,2244208
Planned Parenthood,2018-05-06,2018-05-27,2244715
Planned Parenthood,2018-05-06,2018-05-28,2244715
Planned Parenthood,2018-05-06,2018-05-29,2244715
Planned Parenthood,2018-05-06,2018-05-30,2244715
Planned Parenthood,2018-05-06,2018-05-31,2244715
Planned Parenthood,2018-05-06,2018-08-03,2254973
Planned Parenthood,2018-05-06,2018-08-04,2401536
Planned Parenthood,2018-05-06,2018-08-05,2478639
Planned Parenthood,2018-05-06,2018-08-06,2486760
Planned Parenthood,2018-05-06,2018-08-06,2486761
Planned Parenthood,2018-05-06,2018-08-07,2487753
Planned Parenthood,2018-05-06,2018-08-08,2488761
Planned Parenthood,2018-05-06,2018-08-09,2488761
Planned Parenthood,2018-05-06,2018-08-10,2488761
Planned Parenthood,2018-05-06,2018-08-11,2488761
Planned Parenthood,2018-05-06,2018-08-19,2490244
Planned Parenthood,2018-05-06,2018-08-20,2501389
Planned Parenthood,2018-05-06,2018-08-21,2512525
Planned Parenthood,2018-05-06,2018-08-22,2522135
Planned Parenthood,2018-05-06,2018-08-23,2526094
Planned Parenthood,2018-05-06,2018-08-24,2532632
Planned Parenthood,2018-05-06,2018-08-25,2539168
Planned Parenthood,2018-05-06,2018-08-26,2543146
Planned Parenthood,2018-05-06,2018-08-27,2546610
Planned Parenthood,2018-05-06,2018-08-28,2554686
Planned Parenthood,2018-05-06,2018-08-29,2558187
Planned Parenthood,2018-05-06,2018-08-30,2558187
Planned Parenthood,2018-05-07,2018-05-13,834816
Planned Parenthood,2018-05-07,2018-05-14,1286912
Planned Parenthood,2018-05-07,2018-05-15,1530368
Planned Parenthood,2018-05-07,2018-05-16,1787648
Planned Parenthood,2018-05-07,2018-05-17,1955387
Planned Parenthood,2018-05-07,2018-05-18,2018880
Planned Parenthood,2018-05-07,2018-05-19,2097249
Planned Parenthood,2018-05-07,2018-05-20,2156029
Planned Parenthood,2018-05-07,2018-05-21,2180133
Planned Parenthood,2018-05-07,2018-05-22,2195319
Planned Parenthood,2018-05-07,2018-05-23,2207312
Planned Parenthood,2018-05-07,2018-05-24,2218351
Planned Parenthood,2018-05-07,2018-05-25,2228964
Planned Parenthood,2018-05-07,2018-05-26,2244208
Planned Parenthood,2018-05-07,2018-05-27,2244715
Planned Parenthood,2018-05-07,2018-05-28,2244715
Planned Parenthood,2018-05-07,2018-05-29,2244715
Planned Parenthood,2018-05-07,2018-05-30,2244715
Planned Parenthood,2018-05-07,2018-05-31,2244715
Planned Parenthood,2018-05-07,2018-08-03,2254973
Planned Parenthood,2018-05-07,2018-08-04,2401536
Planned Parenthood,2018-05-07,2018-08-05,2478639
Planned Parenthood,2018-05-07,2018-08-06,2486760
Planned Parenthood,2018-05-07,2018-08-06,2486761
Planned Parenthood,2018-05-07,2018-08-07,2487753
Planned Parenthood,2018-05-07,2018-08-08,2488761
Planned Parenthood,2018-05-07,2018-08-09,2488761
Planned Parenthood,2018-05-07,2018-08-10,2488761
Planned Parenthood,2018-05-07,2018-08-11,2488761
Planned Parenthood,2018-05-07,2018-08-19,2490244
Planned Parenthood,2018-05-07,2018-08-20,2501389
Planned Parenthood,2018-05-07,2018-08-21,2512525
Planned Parenthood,2018-05-07,2018-08-22,2522135
Planned Parenthood,2018-05-07,2018-08-23,2526094
Planned Parenthood,2018-05-07,2018-08-24,2532632
Planned Parenthood,2018-05-07,2018-08-25,2539168
Planned Parenthood,2018-05-07,2018-08-26,2543146
Planned Parenthood,2018-05-07,2018-08-27,2546610
Planned Parenthood,2018-05-07,2018-08-28,2554686
Planned Parenthood,2018-05-07,2018-08-29,2558187
Planned Parenthood,2018-05-07,2018-08-30,2558187
Planned Parenthood,2018-05-08,2018-05-13,834816
Planned Parenthood,2018-05-08,2018-05-14,1286912
Planned Parenthood,2018-05-08,2018-05-15,1530368
Planned Parenthood,2018-05-08,2018-05-16,1787648
Planned Parenthood,2018-05-08,2018-05-17,1955387
Planned Parenthood,2018-05-08,2018-05-18,2018880
Planned Parenthood,2018-05-08,2018-05-19,2097249
Planned Parenthood,2018-05-08,2018-05-20,2156029
Planned Parenthood,2018-05-08,2018-05-21,2180133
Planned Parenthood,2018-05-08,2018-05-22,2195319
Planned Parenthood,2018-05-08,2018-05-23,2207312
Planned Parenthood,2018-05-08,2018-05-24,2218351
Planned Parenthood,2018-05-08,2018-05-25,2228964
Planned Parenthood,2018-05-08,2018-05-26,2244208
Planned Parenthood,2018-05-08,2018-05-27,2244715
Planned Parenthood,2018-05-08,2018-05-28,2244715
Planned Parenthood,2018-05-08,2018-05-29,2244715
Planned Parenthood,2018-05-08,2018-05-30,2244715
Planned Parenthood,2018-05-08,2018-05-31,2244715
Planned Parenthood,2018-05-08,2018-08-03,2254973
Planned Parenthood,2018-05-08,2018-08-04,2401536
Planned Parenthood,2018-05-08,2018-08-05,2478639
Planned Parenthood,2018-05-08,2018-08-06,2486761
Planned Parenthood,2018-05-08,2018-08-06,2486761
Planned Parenthood,2018-05-08,2018-08-07,2487753
Planned Parenthood,2018-05-08,2018-08-08,2488761
Planned Parenthood,2018-05-08,2018-08-09,2488761
Planned Parenthood,2018-05-08,2018-08-10,2488761
Planned Parenthood,2018-05-08,2018-08-11,2488761
Planned Parenthood,2018-05-08,2018-08-19,2490244
Planned Parenthood,2018-05-08,2018-08-20,2501389
Planned Parenthood,2018-05-08,2018-08-21,2512525
Planned Parenthood,2018-05-08,2018-08-22,2522135
Planned Parenthood,2018-05-08,2018-08-23,2526094
Planned Parenthood,2018-05-08,2018-08-24,2532632
Planned Parenthood,2018-05-08,2018-08-25,2539168
Planned Parenthood,2018-05-08,2018-08-26,2543146
Planned Parenthood,2018-05-08,2018-08-27,2546610
Planned Parenthood,2018-05-08,2018-08-28,2554686
Planned Parenthood,2018-05-08,2018-08-29,2558187
Planned Parenthood,2018-05-08,2018-08-30,2558187
Planned Parenthood,2018-05-09,2018-05-13,834816
Planned Parenthood,2018-05-09,2018-05-14,1286912
Planned Parenthood,2018-05-09,2018-05-15,1530368
Planned Parenthood,2018-05-09,2018-05-16,1787648
Planned Parenthood,2018-05-09,2018-05-17,1955387
Planned Parenthood,2018-05-09,2018-05-18,2018880
Planned Parenthood,2018-05-09,2018-05-19,2097249
Planned Parenthood,2018-05-09,2018-05-20,2156029
Planned Parenthood,2018-05-09,2018-05-21,2180133
Planned Parenthood,2018-05-09,2018-05-22,2195319
Planned Parenthood,2018-05-09,2018-05-23,2207312
Planned Parenthood,2018-05-09,2018-05-24,2218351
Planned Parenthood,2018-05-09,2018-05-25,2228964
Planned Parenthood,2018-05-09,2018-05-26,2244208
Planned Parenthood,2018-05-09,2018-05-27,2244715
Planned Parenthood,2018-05-09,2018-05-28,2244715
Planned Parenthood,2018-05-09,2018-05-29,2244715
Planned Parenthood,2018-05-09,2018-05-30,2244715
Planned Parenthood,2018-05-09,2018-05-31,2244715
Planned Parenthood,2018-05-09,2018-08-03,2254973
Planned Parenthood,2018-05-09,2018-08-04,2401536
Planned Parenthood,2018-05-09,2018-08-05,2478639
Planned Parenthood,2018-05-09,2018-08-06,2486760
Planned Parenthood,2018-05-09,2018-08-06,2486761
Planned Parenthood,2018-05-09,2018-08-07,2487753
Planned Parenthood,2018-05-09,2018-08-08,2488761
Planned Parenthood,2018-05-09,2018-08-09,2488761
Planned Parenthood,2018-05-09,2018-08-10,2488761
Planned Parenthood,2018-05-09,2018-08-11,2488761
Planned Parenthood,2018-05-09,2018-08-19,2490244
