Date,Query,HashTag,Mentions
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",gotv,2
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",trumpisthegop,2
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",bluetsunami2018,2
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",mitchmcconnell,2
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",apracecall,2
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",senators,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",trumprussia,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",california,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",caprimary,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",voteblue,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",midterms,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",vote,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",theresistance,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",msprimary,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",bluewave,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",al02,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",votedemsout,1
2018-06-05,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",zuckerberg,1
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",election2018,25
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",apracecall,23
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",californiaprimary2018,22
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",caprimary,20
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",dday,9
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",bluetored,7
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",periscope,5
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",maga,4
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",dog,3
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",casen,3
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",redflag,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",rino,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",knoxvilletn,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",votebluenomatterwho,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",flipitblue,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",bluewave,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",keepitblue,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",democrats,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",republicans,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",reelectrandy,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",daca,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",njprimary,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",voteblue2018,2
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",prevailingwage,1
2018-06-06,"(""gubernatorial"" OR ""election"") AND (""republican"" OR ""republicans"")",bluewavecoming2018,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",maga,5
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",usa,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",america,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",bft,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",liberalism,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",republicans,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",trump,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",tucker,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",faa,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",multipletraditions,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",democrats,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",gop,1
2018-06-04,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",torched,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",votecox,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",californiaprimary,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",cadeservesbetter,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",redwaverising2018,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",votered,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",maga,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",caprimary,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",bigotpresident,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",donthecon,2
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",liegate,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",trumplies,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",wimp,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",liarinchief,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",fairmaps,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",2a,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",resign,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",trump,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",ampfw,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",pridemonth,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",nra,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",dontrationmycare,1
2018-06-05,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",deepsta,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",californiaprimary2018,2
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",maga,2
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",kidsincages,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",familiesbelongtogether,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",scam,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",cadeservesbetter,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",fairmaps,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",resistance,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",mileg,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",seethekids,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",democrats,1
2018-06-06,"(""policy"" OR ""policies"") AND (""democrat"" OR ""democrats"")",ownit,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",morningjoe,5
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",iwillvote,2
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",multipletraditions,2
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",usa,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",america,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",migovdebate,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",taxreform,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",cnnisfakenews,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",metoo,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",republicans,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",tucker,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",trump,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",maga,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",goaway,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",faa,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",democrats,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",evangelicals,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",jobsreport,1
2018-06-04,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",gop,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",californiaprimary,5
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",gastaxrepeal,3
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",republican,3
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",primaryelection,3
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",taxes,3
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",sanctuarystate,3
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",borderwall,3
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",californiaprimary2018,2
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",californiaprimaries,2
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",dems,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",morningjoe,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",voteblue,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",republicans,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",trump,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",fairmaps,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",gop,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",resigntrump,1
2018-06-05,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",iwillvote,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",mileg,4
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",republicans,4
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",trump,2
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",sb897,2
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",dacadreamers,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",hb2,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",potustrump,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",mog,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",hb514,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",nazis,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",bluewave2018,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",texas,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",endfamilyseparation,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",theresistance,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",walmart,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",fairmaps,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",northcarolina,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",republican,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",immigrants,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",ncga,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",ice,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",jeffsessions,1
2018-06-06,"(""policy"" OR ""policies"") AND (""republican"" OR ""republicans"")",nced,1
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",k12,11
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",edtech,10
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",summerpd,5
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",teachwithtech,4
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",edchat,3
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",education,3
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",elachat,3
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",crosscurricular,3
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",brainbasedlearning,3
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",teachingstrategies,3
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",yesmeansyes,2
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",googleedu,2
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",the7on8,2
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",futureready,2
2018-06-04,"((""republican"" AND ""view"" AND ""education"") OR (""demographic"" AND ""view"" AND ""education"") OR (""tuition"" AND ""fees"") OR ((""schools"" OR ""school"") AND (""choice"" OR ""charter"")) OR ""education system"" OR ""K-12"" OR ""K12"")",coding,2
